malId,imageUrl
297,https://cdn.myanimelist.net/images/manga/3/155713.jpg
298,https://cdn.myanimelist.net/images/manga/2/11704.jpg
299,https://cdn.myanimelist.net/images/manga/1/142165.jpg
300,https://cdn.myanimelist.net/images/manga/2/278571.jpg
301,https://cdn.myanimelist.net/images/manga/4/9803.jpg
302,https://cdn.myanimelist.net/images/manga/3/130629.jpg
303,https://cdn.myanimelist.net/images/manga/2/180630.jpg
304,https://cdn.myanimelist.net/images/manga/2/263150.jpg
305,https://cdn.myanimelist.net/images/manga/3/186238.jpg
306,https://cdn.myanimelist.net/images/manga/1/180638.jpg
307,https://cdn.myanimelist.net/images/manga/1/260106.jpg
308,https://cdn.myanimelist.net/images/manga/3/40434.jpg
309,https://cdn.myanimelist.net/images/manga/2/178258.jpg
311,https://cdn.myanimelist.net/images/manga/1/152314.jpg
312,https://cdn.myanimelist.net/images/manga/2/166999.jpg
314,https://cdn.myanimelist.net/images/manga/3/161939.jpg
315,https://cdn.myanimelist.net/images/manga/1/152318.jpg
316,https://cdn.myanimelist.net/images/manga/3/9134.jpg
317,https://cdn.myanimelist.net/images/manga/2/275338.jpg
318,https://cdn.myanimelist.net/images/manga/3/50533.jpg
319,https://cdn.myanimelist.net/images/manga/2/180609.jpg
320,https://cdn.myanimelist.net/images/manga/2/269701.jpg
321,https://cdn.myanimelist.net/images/manga/2/35659.jpg
322,https://cdn.myanimelist.net/images/manga/1/126579.jpg
323,https://cdn.myanimelist.net/images/manga/5/1562.jpg
324,https://cdn.myanimelist.net/images/manga/1/189817.jpg
325,https://cdn.myanimelist.net/images/manga/1/54717.jpg
326,https://cdn.myanimelist.net/images/manga/3/160943.jpg
327,https://cdn.myanimelist.net/images/manga/3/266595.jpg
328,https://cdn.myanimelist.net/images/manga/2/180652.jpg
329,https://cdn.myanimelist.net/images/manga/4/163172.jpg
330,https://cdn.myanimelist.net/images/manga/3/152319.jpg
332,https://cdn.myanimelist.net/images/manga/2/112343.jpg
333,https://cdn.myanimelist.net/images/manga/3/180139.jpg
334,https://cdn.myanimelist.net/images/manga/2/287922.jpg
335,https://cdn.myanimelist.net/images/manga/1/287921.jpg
336,https://cdn.myanimelist.net/images/manga/2/172982.jpg
337,https://cdn.myanimelist.net/images/manga/1/77263.jpg
338,https://cdn.myanimelist.net/images/manga/2/178875.jpg
339,https://cdn.myanimelist.net/images/manga/3/265952.jpg
340,https://cdn.myanimelist.net/images/manga/3/269173.jpg
341,https://cdn.myanimelist.net/images/manga/3/105689.jpg
342,https://cdn.myanimelist.net/images/manga/2/268899.jpg
343,https://cdn.myanimelist.net/images/manga/2/176196.jpg
344,https://cdn.myanimelist.net/images/manga/2/174740.jpg
345,https://cdn.myanimelist.net/images/manga/5/184670.jpg
346,https://cdn.myanimelist.net/images/manga/1/862.jpg
347,https://cdn.myanimelist.net/images/manga/1/143255.jpg
348,https://cdn.myanimelist.net/images/manga/3/161681.jpg
349,https://cdn.myanimelist.net/images/manga/1/6310.jpg
350,https://cdn.myanimelist.net/images/manga/1/241814.jpg
351,https://cdn.myanimelist.net/images/manga/5/733.jpg
352,https://cdn.myanimelist.net/images/manga/1/149934.jpg
353,https://cdn.myanimelist.net/images/manga/3/152342.jpg
354,https://cdn.myanimelist.net/images/manga/4/263715.jpg
355,https://cdn.myanimelist.net/images/manga/2/183416.jpg
356,https://cdn.myanimelist.net/images/manga/2/172703.jpg
357,https://cdn.myanimelist.net/images/manga/2/181408.jpg
358,https://cdn.myanimelist.net/images/manga/3/102063.jpg
359,https://cdn.myanimelist.net/images/manga/4/209555.jpg
360,https://cdn.myanimelist.net/images/manga/3/164806.jpg
361,https://cdn.myanimelist.net/images/manga/3/152325.jpg
362,https://cdn.myanimelist.net/images/manga/3/144089.jpg
363,https://cdn.myanimelist.net/images/manga/4/58755.jpg
364,https://cdn.myanimelist.net/images/manga/3/173205.jpg
365,https://cdn.myanimelist.net/images/manga/3/152219.jpg
366,https://cdn.myanimelist.net/images/manga/2/130253.jpg
367,https://cdn.myanimelist.net/images/manga/3/180631.jpg
368,https://cdn.myanimelist.net/images/manga/2/1105.jpg
369,https://cdn.myanimelist.net/images/manga/1/261786.jpg
370,https://cdn.myanimelist.net/images/manga/3/247887.jpg
371,https://cdn.myanimelist.net/images/manga/4/156517.jpg
372,https://cdn.myanimelist.net/images/manga/1/180440.jpg
373,https://cdn.myanimelist.net/images/manga/1/198155.jpg
374,https://cdn.myanimelist.net/images/manga/4/7247.jpg
375,https://cdn.myanimelist.net/images/manga/2/186990.jpg
376,https://cdn.myanimelist.net/images/manga/3/180642.jpg
